,iterationName,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,anonymized_id,utt_length,clean_utt
192,testing,tables,5600.875,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,8,1829889,25,6,table
195,testing,animal,5485.695,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,9,1835887,25,6,animal
200,testing,art,8057.925,tangram,close,E1.jpg,F1.jpg,survey-text,11,1846358,25,3,art
202,testing,man,14355.265,tangram,close,K1.jpg,T1.jpg,survey-text,12,1861221,25,3,man
206,testing,walk,10941.265,tangram,close,A1.jpg,A2.jpg,survey-text,13,1872690,25,4,walk
209,testing,dance,8638.985,tangram,close,F1.jpg,W1.jpg,survey-text,14,1881854,25,5,dance
213,testing,standingman,8723.165,tangram,close,H1.jpg,Y1.jpg,survey-text,15,1891442,25,11,standingman
215,testing,sad,5112.445,tangram,close,B1.jpg,P1.jpg,survey-text,16,1897062,25,3,sad
219,testing,beggar,12242.86,tangram,close,I1.jpg,J1.jpg,survey-text,17,1909812,25,6,beggar
224,testing,sad,12243.515,tangram,close,G1.jpg,M1.jpg,survey-text,18,1922566,25,3,sad
228,testing,running,5897.05,tangram,far,G1.jpg,N1.jpg,survey-text,20,1932838,25,7,run
231,testing,happy,8277.1,tangram,far,E1.jpg,C2.jpg,survey-text,21,1941626,25,5,happy
234,testing,sad,3419.365,tangram,far,B1.jpg,O1.jpg,survey-text,22,1945559,25,3,sad
239,testing,walk,8538.605,tangram,far,A1.jpg,D1.jpg,survey-text,23,1954605,25,4,walk
245,testing,takeanyone,17910.57,tangram,far,H1.jpg,A2.jpg,survey-text,24,1973033,25,10,takeanyone
247,testing,run,5122.995,tangram,far,K1.jpg,V1.jpg,survey-text,25,1978667,25,3,run
249,testing,please,11427.625,tangram,far,F1.jpg,C1.jpg,survey-text,26,1991488,25,6,please
251,testing,run,5178.895,tangram,far,I1.jpg,R1.jpg,survey-text,27,1997176,25,3,run
253,testing,car,4080.605,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,29,2004063,25,3,car
255,testing,dog,3845.39,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,30,2008415,25,3,dog
257,testing,table,3965.14,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,31,2012889,25,5,table
259,testing,gems,5550.94,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,32,2018956,25,4,gem
261,testing,tshirt,7639.31,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,33,2027108,25,6,tshirt
264,testing,animal,6672.7,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,34,2034296,25,6,animal
266,testing,bird,3973.585,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,35,2038776,25,4,bird
268,testing,fish,3872.02,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,36,2043160,25,4,fish
272,testing,animal,6717.155,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,38,2052963,25,6,animal
273,testing,table,4380.1,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,39,2057852,25,5,table
274,testing,dog,4749.455,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,40,2063112,25,3,dog
276,testing,fish,4161.645,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,41,2067796,25,4,fish
279,testing,gems,5309.81,familiar,close,mnms.jpg,gummybears.jpg,survey-text,42,2073614,25,4,gem
280,testing,bird,3870.255,familiar,close,sparrow.jpg,eagle.jpg,survey-text,43,2078002,25,4,bird
283,testing,tshirt,12662.8,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,44,2091173,25,6,tshirt
285,testing,car,3363.63,familiar,close,sedan.jpg,sportscar.jpg,survey-text,45,2095060,25,3,car
286,testing,enjoy,8107.28,tangram,isolated,E1.jpg,F1.jpg,survey-text,47,2105560,25,5,enjoy
287,testing,sad,4265.34,tangram,isolated,G1.jpg,M1.jpg,survey-text,48,2110338,25,3,sad
289,testing,happy,5144.555,tangram,isolated,F1.jpg,W1.jpg,survey-text,49,2115989,25,5,happy
290,testing,sad,2927.76,tangram,isolated,B1.jpg,P1.jpg,survey-text,50,2119428,25,3,sad
291,testing,walk,4897.47,tangram,isolated,A1.jpg,A2.jpg,survey-text,51,2124833,25,4,walk
295,testing,takecare,13025.06,tangram,isolated,H1.jpg,Y1.jpg,survey-text,52,2138383,25,8,takecare
297,testing,please,7511.215,tangram,isolated,K1.jpg,T1.jpg,survey-text,53,2146612,25,6,please
299,testing,please,3880.85,tangram,isolated,I1.jpg,J1.jpg,survey-text,54,2151132,25,6,please
184,testing,man,8478.405,tangram,isolated,E1.jpg,F1.jpg,survey-text,2,16253,26,3,man
186,testing,bird,4332.515,tangram,isolated,F1.jpg,W1.jpg,survey-text,3,21106,26,4,bird
190,testing,dog,4784.035,tangram,isolated,K1.jpg,T1.jpg,survey-text,4,26399,26,3,dog
193,testing,woman,5045.91,tangram,isolated,I1.jpg,J1.jpg,survey-text,5,31956,26,5,woman
197,testing,sit,5829.815,tangram,isolated,G1.jpg,M1.jpg,survey-text,6,38297,26,3,sit
199,testing,walk,3856.95,tangram,isolated,B1.jpg,P1.jpg,survey-text,7,42665,26,4,walk
221,testing,run,4936.185,tangram,isolated,A1.jpg,A2.jpg,survey-text,9,112260,26,3,run
226,testing,stand,8701.83,tangram,close,H1.jpg,Y1.jpg,survey-text,11,128812,26,5,stand
233,testing,run,14268.905,tangram,close,F1.jpg,W1.jpg,survey-text,12,143598,26,3,run
237,testing,sit,4394.41,tangram,close,G1.jpg,M1.jpg,survey-text,13,148501,26,3,sit
240,testing,dog,8047.895,tangram,close,K1.jpg,T1.jpg,survey-text,14,158332,26,3,dog
243,testing,walk,4484.4,tangram,close,B1.jpg,P1.jpg,survey-text,15,163342,26,4,walk
244,testing,walk,6253.345,tangram,close,A1.jpg,A2.jpg,survey-text,16,170120,26,4,walk
246,testing,women,5817.89,tangram,close,I1.jpg,J1.jpg,survey-text,17,176464,26,5,woman
248,testing,fly,6084.73,tangram,close,E1.jpg,F1.jpg,survey-text,18,184224,26,3,fly
250,testing,dog,5994.675,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,20,195407,26,3,dog
252,testing,table,4986.255,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,21,200919,26,5,table
254,testing,bird,3872.495,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,22,205323,26,4,bird
256,testing,shirt,3877.175,familiar,far,poloshirt.jpg,dress.jpg,survey-text,23,209726,26,5,shirt
258,testing,car,3232.86,familiar,far,sedan.jpg,firetruck.jpg,survey-text,24,213480,26,3,car
262,testing,bear,11770.31,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,25,225777,26,4,bear
263,testing,gems,5963.35,familiar,far,mnms.jpg,pretzels.jpg,survey-text,26,232251,26,4,gem
265,testing,fish,4409.98,familiar,far,goldfish.jpg,iguana.jpg,survey-text,27,237175,26,4,fish
269,testing,car,3463.69,familiar,close,sedan.jpg,sportscar.jpg,survey-text,29,243137,26,3,car
271,testing,dog,3773.69,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,30,247434,26,3,dog
275,testing,bear,13881.01,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,31,261943,26,4,bear
277,testing,fish,4638.98,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,32,267101,26,4,fish
278,testing,gems,4364.32,familiar,close,mnms.jpg,gummybears.jpg,survey-text,33,271983,26,4,gem
281,testing,table,8424.025,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,34,280918,26,5,table
282,testing,bird,4374.265,familiar,close,sparrow.jpg,eagle.jpg,survey-text,35,285812,26,4,bird
284,testing,blueshirt,5901.135,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,36,292320,26,9,blueshirt
288,testing,table,15100.55,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,38,309724,26,5,table
292,testing,fish,14461.62,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,39,324695,26,4,fish
293,testing,car,5869.425,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,40,331076,26,3,car
294,testing,dog,4677.135,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,41,336951,26,3,dog
296,testing,gems,3422.465,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,42,340886,26,4,gem
298,testing,bear,5365.415,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,43,346777,26,4,bear
300,testing,bird,7217.39,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,44,354506,26,4,bird
301,testing,shirt,3470.225,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,45,358486,26,5,shirt
304,testing,woman,5985.255,tangram,far,I1.jpg,R1.jpg,survey-text,47,367048,26,5,woman
307,testing,dog,4020.31,tangram,far,K1.jpg,V1.jpg,survey-text,48,371585,26,3,dog
309,testing,walk,3428.28,tangram,far,B1.jpg,O1.jpg,survey-text,49,375534,26,4,walk
310,testing,sit,3462.195,tangram,far,G1.jpg,N1.jpg,survey-text,50,379511,26,3,sit
311,testing,stand,4794.03,tangram,far,H1.jpg,A2.jpg,survey-text,51,385012,26,5,stand
312,testing,run,3767.62,tangram,far,A1.jpg,D1.jpg,survey-text,52,389308,26,3,run
313,testing,fly,4354.935,tangram,far,E1.jpg,C2.jpg,survey-text,53,394214,26,3,fly
315,testing,run,5034.12,tangram,far,F1.jpg,C1.jpg,survey-text,54,399763,26,3,run
201,testing,seal,3867.765,tangram,close,G1.jpg,M1.jpg,survey-text,2,1654401,27,4,seal
203,testing,priest,2969.145,tangram,close,H1.jpg,Y1.jpg,survey-text,3,1657874,27,6,priest
204,testing,runner,2509.79,tangram,close,A1.jpg,A2.jpg,survey-text,4,1660907,27,6,runner
205,testing,skyward,6487.15,tangram,close,F1.jpg,W1.jpg,survey-text,5,1667897,27,7,skyward
207,testing,jumping,2097.805,tangram,close,E1.jpg,F1.jpg,survey-text,6,1670501,27,7,jump
208,testing,sad,2197.535,tangram,close,B1.jpg,P1.jpg,survey-text,7,1673213,27,3,sad
210,testing,praying,4334.72,tangram,close,K1.jpg,T1.jpg,survey-text,8,1678053,27,7,pray
211,testing,offering,3085.035,tangram,close,I1.jpg,J1.jpg,survey-text,9,1681644,27,8,offer
212,testing,goldfish,2139.77,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,11,1686972,27,8,goldfish
214,testing,bear,1759.925,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,12,1689243,27,4,bear
216,testing,dog,3443.755,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,13,1693193,27,3,dog
217,testing,candy,2518.415,familiar,close,mnms.jpg,gummybears.jpg,survey-text,14,1696220,27,5,candy
218,testing,solid,4955.8,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,15,1701683,27,5,solid
220,testing,dining,5555.29,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,16,1707747,27,6,dine
222,testing,honda,2516.625,familiar,close,sedan.jpg,sportscar.jpg,survey-text,17,1710771,27,5,honda
223,testing,sparrow,3709.36,familiar,close,sparrow.jpg,eagle.jpg,survey-text,18,1714989,27,7,sparrow
225,testing,balance,5830.265,tangram,far,A1.jpg,D1.jpg,survey-text,20,1724171,27,7,balance
227,testing,sad,2488.725,tangram,far,B1.jpg,O1.jpg,survey-text,21,1727162,27,3,sad
229,testing,offering,3480.265,tangram,far,I1.jpg,R1.jpg,survey-text,22,1731152,27,8,offer
230,testing,priest,3194.57,tangram,far,H1.jpg,A2.jpg,survey-text,23,1734863,27,6,priest
232,testing,praying,3035.915,tangram,far,K1.jpg,V1.jpg,survey-text,24,1738413,27,7,pray
235,testing,skyward,2779.62,tangram,far,F1.jpg,C1.jpg,survey-text,25,1741706,27,7,skyward
236,testing,jumping,2399.65,tangram,far,E1.jpg,C2.jpg,survey-text,26,1744616,27,7,jump
238,testing,kneeling,3410.76,tangram,far,G1.jpg,N1.jpg,survey-text,27,1748541,27,8,kneel
241,testing,praying,4530.98,tangram,isolated,K1.jpg,T1.jpg,survey-text,29,1755940,27,7,pray
242,testing,priest,2012.315,tangram,isolated,H1.jpg,Y1.jpg,survey-text,30,1758470,27,6,priest
260,testing,balance,3862.46,tangram,isolated,A1.jpg,A2.jpg,survey-text,32,1822578,27,7,balance
267,testing,offering,15542.67,tangram,isolated,I1.jpg,J1.jpg,survey-text,33,1838635,27,8,offer
270,testing,depressed,3155.67,tangram,isolated,B1.jpg,P1.jpg,survey-text,34,1842305,27,9,depress
302,testing,praying,2716.32,tangram,isolated,G1.jpg,M1.jpg,survey-text,36,1959098,27,7,pray
303,testing,sparrow,2033.685,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,38,1963316,27,7,sparrow
305,testing,car,2535.335,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,39,1966358,27,3,car
306,testing,bear,1570.98,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,40,1968436,27,4,bear
308,testing,shirt,2037.59,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,41,1970982,27,5,shirt
314,testing,table,2017.45,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,43,1994421,27,5,table
316,testing,candy,2229.555,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,44,1997168,27,5,candy
317,testing,goldfish,2020.355,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,45,1999703,27,8,goldfish
318,testing,table,2031.02,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,47,2003562,27,5,table
319,testing,bear,1410.86,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,48,2005483,27,4,bear
320,testing,shirt,1819.72,familiar,far,poloshirt.jpg,dress.jpg,survey-text,49,2007807,27,5,shirt
321,testing,car,1392.44,familiar,far,sedan.jpg,firetruck.jpg,survey-text,50,2009711,27,3,car
322,testing,candy,1613.14,familiar,far,mnms.jpg,pretzels.jpg,survey-text,51,2011831,27,5,candy
323,testing,dog,2529.155,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,52,2014876,27,3,dog
324,testing,fish,1448.235,familiar,far,goldfish.jpg,iguana.jpg,survey-text,53,2016829,27,4,fish
325,testing,bird,1939.255,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,54,2019283,27,4,bird
787,testing,shirt,6511.055,familiar,far,poloshirt.jpg,dress.jpg,survey-text,2,40383,29,5,shirt
788,testing,bird,5011.395,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,3,45897,29,4,bird
789,testing,dog,2755.705,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,4,49156,29,3,dog
790,testing,goldfish,3759.19,familiar,far,goldfish.jpg,iguana.jpg,survey-text,5,53417,29,8,goldfish
791,testing,bear,2695.475,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,6,56615,29,4,bear
792,testing,table,3567.795,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,7,60685,29,5,table
793,testing,candy,2645.095,familiar,far,mnms.jpg,pretzels.jpg,survey-text,8,63833,29,5,candy
794,testing,car,2591.8,familiar,far,sedan.jpg,firetruck.jpg,survey-text,9,66928,29,3,car
795,testing,sitting,5109.355,tangram,far,G1.jpg,N1.jpg,survey-text,11,76175,29,7,sit
796,testing,running,5571.95,tangram,far,A1.jpg,D1.jpg,survey-text,12,82249,29,7,run
797,testing,jumping,3392.43,tangram,far,E1.jpg,C2.jpg,survey-text,13,86145,29,7,jump
798,testing,running,5035.27,tangram,far,F1.jpg,C1.jpg,survey-text,14,91682,29,7,run
799,testing,serving,3220.835,tangram,far,I1.jpg,R1.jpg,survey-text,15,95405,29,7,serve
800,testing,holding,3677.515,tangram,far,H1.jpg,A2.jpg,survey-text,16,99585,29,7,hold
801,testing,dejected,5153.085,tangram,far,B1.jpg,O1.jpg,survey-text,17,105240,29,8,deject
802,testing,pleading,3552.475,tangram,far,K1.jpg,V1.jpg,survey-text,18,109296,29,8,plead
803,testing,sparrow,5351.48,familiar,close,sparrow.jpg,eagle.jpg,survey-text,20,118425,29,7,sparrow
804,testing,goldfish,3937.035,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,21,122865,29,8,goldfish
805,testing,sedan,6088.175,familiar,close,sedan.jpg,sportscar.jpg,survey-text,22,129455,29,5,sedan
806,testing,shirt,12541.685,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,23,142500,29,5,shirt
807,testing,german,4977.02,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,24,147979,29,6,german
808,testing,table,4569.36,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,25,153051,29,5,table
809,testing,chocolate,5550.5,familiar,close,mnms.jpg,gummybears.jpg,survey-text,26,159105,29,9,chocolate
810,testing,grizzly,5591.245,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,27,165199,29,7,grizzly
811,testing,table,2657.39,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,29,169977,29,5,table
812,testing,sedan,2159.74,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,30,172639,29,5,sedan
813,testing,grizzly,2656.515,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,31,175798,29,7,grizzly
814,testing,shirt,1995.795,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,32,178297,29,5,shirt
815,testing,chocolate,3153.785,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,33,181953,29,9,chocolate
816,testing,goldfish,2894.095,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,34,185350,29,8,goldfish
817,testing,german,1996.05,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,35,187848,29,6,german
818,testing,sparrow,2250.27,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,36,190601,29,7,sparrow
819,testing,dejected,3681.77,tangram,close,B1.jpg,P1.jpg,survey-text,38,196485,29,8,deject
820,testing,pleading,4524.62,tangram,close,K1.jpg,T1.jpg,survey-text,39,201513,29,8,plead
821,testing,sitting,2764.845,tangram,close,G1.jpg,M1.jpg,survey-text,40,204780,29,7,sit
822,testing,jaunt,18153.545,tangram,close,A1.jpg,A2.jpg,survey-text,41,223436,29,5,jaunt
823,testing,serving,3535.64,tangram,close,I1.jpg,J1.jpg,survey-text,42,227474,29,7,serve
824,testing,holding,3357.375,tangram,close,H1.jpg,Y1.jpg,survey-text,43,231335,29,7,hold
825,testing,leaping,2969.43,tangram,close,E1.jpg,F1.jpg,survey-text,44,234807,29,7,leap
826,testing,fleeing,5385.88,tangram,close,F1.jpg,W1.jpg,survey-text,45,240696,29,7,flee
827,testing,dejected,3426.435,tangram,isolated,B1.jpg,P1.jpg,survey-text,47,246246,29,8,deject
828,testing,holding,2313.64,tangram,isolated,H1.jpg,Y1.jpg,survey-text,48,249062,29,7,hold
829,testing,sitting,2251.23,tangram,isolated,G1.jpg,M1.jpg,survey-text,49,251816,29,7,sit
830,testing,fleeing,5327.935,tangram,isolated,F1.jpg,W1.jpg,survey-text,50,257646,29,7,flee
831,testing,skipping,6508.475,tangram,isolated,A1.jpg,A2.jpg,survey-text,51,264657,29,8,skip
832,testing,pleading,4958.62,tangram,isolated,K1.jpg,T1.jpg,survey-text,52,270117,29,8,plead
833,testing,serving,2629.205,tangram,isolated,I1.jpg,J1.jpg,survey-text,53,273249,29,7,serve
834,testing,jumping,3129.94,tangram,isolated,E1.jpg,F1.jpg,survey-text,54,276881,29,7,jump
127,testing,graduate,16778.955,tangram,far,H1.jpg,A2.jpg,survey-text,2,73078,30,8,graduate
131,testing,service,10103.855,tangram,far,K1.jpg,V1.jpg,survey-text,3,83714,30,7,service
134,testing,seal,6102.11,tangram,far,G1.jpg,N1.jpg,survey-text,4,90333,30,4,seal
137,testing,skipping,17009,tangram,far,A1.jpg,D1.jpg,survey-text,5,107862,30,8,skip
138,testing,flying,6786.885,tangram,far,E1.jpg,C2.jpg,survey-text,7,171889,30,6,fly
139,testing,sad,5140.755,tangram,far,B1.jpg,O1.jpg,survey-text,8,177552,30,3,sad
140,testing,waiter,12403.255,tangram,far,I1.jpg,R1.jpg,survey-text,9,190481,30,6,waiter
141,testing,seal,6341.135,tangram,isolated,G1.jpg,M1.jpg,survey-text,11,202102,30,4,seal
142,testing,flying,6445.03,tangram,isolated,E1.jpg,F1.jpg,survey-text,12,209056,30,6,fly
143,testing,service,7470.9,tangram,isolated,H1.jpg,Y1.jpg,survey-text,13,217043,30,7,service
144,testing,skipping,6951.235,tangram,isolated,A1.jpg,A2.jpg,survey-text,14,224510,30,8,skip
145,testing,sad,4073.805,tangram,isolated,B1.jpg,P1.jpg,survey-text,15,229101,30,3,sad
146,testing,crouching,7450.025,tangram,isolated,F1.jpg,W1.jpg,survey-text,16,237059,30,9,crouch
147,testing,waiter,7528.165,tangram,isolated,I1.jpg,J1.jpg,survey-text,17,245120,30,6,waiter
148,testing,service,11421.155,tangram,isolated,K1.jpg,T1.jpg,survey-text,18,257058,30,7,service
149,testing,bird,7742.195,familiar,close,sparrow.jpg,eagle.jpg,survey-text,20,268269,30,4,bird
150,testing,dog,8525.18,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,21,277320,30,3,dog
151,testing,candy,7208.79,familiar,close,mnms.jpg,gummybears.jpg,survey-text,22,285044,30,5,candy
152,testing,shirt,5129.285,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,23,290690,30,5,shirt
153,testing,bear,6013.67,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,24,297213,30,4,bear
154,testing,table,6615.89,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,25,304346,30,5,table
155,testing,car,3135.135,familiar,close,sedan.jpg,sportscar.jpg,survey-text,26,308000,30,3,car
156,testing,goldfish,6230.455,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,27,314750,30,8,goldfish
157,testing,car,5954.74,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,29,485007,30,3,car
158,testing,bear,4257.26,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,30,489780,30,4,bear
159,testing,candy,6120.36,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,31,496435,30,5,candy
160,testing,dog,4149.28,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,32,501101,30,3,dog
161,testing,shirt,4680.025,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,33,506303,30,5,shirt
162,testing,bird,4732.85,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,34,511562,30,4,bird
163,testing,table,7561.12,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,35,519641,30,5,table
164,testing,goldfish,5466.875,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,36,525629,30,8,goldfish
165,testing,shirt,8793.91,familiar,far,poloshirt.jpg,dress.jpg,survey-text,38,537415,30,5,shirt
166,testing,bird,6525.72,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,39,544468,30,4,bird
167,testing,car,4425.41,familiar,far,sedan.jpg,firetruck.jpg,survey-text,40,549418,30,3,car
168,testing,table,4962.165,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,41,554895,30,5,table
169,testing,goldfish,5594.555,familiar,far,goldfish.jpg,iguana.jpg,survey-text,42,560998,30,8,goldfish
170,testing,bear,4128.365,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,43,565644,30,4,bear
171,testing,dog,4611.1,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,44,570777,30,3,dog
172,testing,candy,7182.16,familiar,far,mnms.jpg,pretzels.jpg,survey-text,45,578485,30,5,candy
173,testing,flying,6248.98,tangram,close,E1.jpg,F1.jpg,survey-text,47,587076,30,6,fly
175,testing,service,12570.285,tangram,close,H1.jpg,Y1.jpg,survey-text,48,600155,30,7,service
177,testing,service,9080.125,tangram,close,K1.jpg,T1.jpg,survey-text,49,609760,30,7,service
179,testing,sad,3519.03,tangram,close,B1.jpg,P1.jpg,survey-text,50,613805,30,3,sad
181,testing,waiter,5464.38,tangram,close,I1.jpg,J1.jpg,survey-text,51,619802,30,6,waiter
183,testing,seal,4561.525,tangram,close,G1.jpg,M1.jpg,survey-text,52,624880,30,4,seal
185,testing,skipping,5967.905,tangram,close,A1.jpg,A2.jpg,survey-text,53,631361,30,8,skip
189,testing,crouching,7055.655,tangram,close,F1.jpg,W1.jpg,survey-text,54,638930,30,9,crouch
