,subid,target,final_round_person,age,word,1_match,2_match,3_match
0,4,A1,parent,6,miss,False,False,False
1,4,A1,parent,6,person,False,True,False
2,4,A1,parent,6,street,False,False,False
3,4,A1,parent,6,walk,True,False,True
4,4,B1,parent,6,kick,False,False,False
5,4,B1,parent,6,look,True,False,True
6,4,B1,parent,6,person,True,True,True
7,4,B1,parent,6,pinecone,False,False,False
8,4,B1,parent,6,play,False,False,False
9,4,B1,parent,6,rocket,False,False,False
10,4,B1,parent,6,zzz,False,False,True
11,4,C1,parent,6,arm,False,False,False
12,4,C1,parent,6,dive,False,False,False
13,4,C1,parent,6,person,False,True,True
14,4,C1,parent,6,pool,False,False,False
15,4,D1,child,6,end,False,False,False
16,4,D1,child,6,like,True,True,False
17,4,D1,child,6,look,True,True,False
18,4,D1,child,6,ocean,False,False,False
19,4,D1,child,6,person,True,True,True
20,4,D1,child,6,swim,True,True,False
21,4,E1,parent,6,catch,False,False,False
22,4,E1,parent,6,jump,True,False,True
23,4,E1,parent,6,person,True,True,False
24,4,F1,parent,6,person,True,True,True
25,4,F1,parent,6,run,False,False,True
26,4,F1,parent,6,say,False,True,False
27,4,F1,parent,6,street,False,False,False
28,4,G1,child,6,bench,False,True,False
29,4,G1,child,6,bus,False,False,False
30,4,G1,child,6,oh,False,False,False
31,4,G1,child,6,person,False,True,True
32,4,G1,child,6,quietly,False,False,False
33,4,G1,child,6,turn,False,False,False
34,4,G1,child,6,wait,False,False,False
35,4,H1,child,6,flower,False,False,False
36,4,H1,child,6,give,False,False,False
37,4,H1,child,6,like,True,True,True
38,4,H1,child,6,look,True,True,True
39,4,H1,child,6,person,False,False,True
40,4,H1,child,6,zzz,False,False,False
41,4,I1,child,6,bucket,False,False,False
42,4,I1,child,6,flower,False,False,True
43,4,I1,child,6,garden,False,False,False
44,4,I1,child,6,hold,False,False,False
45,4,I1,child,6,person,False,False,True
46,4,I1,child,6,put,False,False,False
47,4,K1,child,6,anybody,False,False,False
48,4,K1,child,6,hold,False,False,True
49,4,K1,child,6,mean,False,False,False
50,4,K1,child,6,person,False,True,True
51,4,K1,child,6,pot,False,False,False
52,4,K1,child,6,soup,False,False,False
53,4,K1,child,6,want,False,False,False
54,4,K1,child,6,water,False,False,False
55,5,A1,child,4,blue,False,True,False
56,5,A1,child,4,box,False,True,False
57,5,A1,child,4,face,False,False,False
58,5,A1,child,4,guy,False,False,False
59,5,A1,child,4,head,False,False,False
60,5,A1,child,4,left,False,False,True
61,5,A1,child,4,person,True,True,False
62,5,A1,child,4,right,True,False,False
63,5,A1,child,4,run,False,True,False
64,5,A1,child,4,triangle,False,False,False
65,5,A1,child,4,um,False,False,False
66,5,A1,child,4,way,False,False,False
67,5,A1,child,4,zzz,False,False,False
68,5,B1,parent,4,airplane,False,False,False
69,5,B1,parent,4,choice,False,False,False
70,5,B1,parent,4,crash,False,False,False
71,5,B1,parent,4,describe,False,True,False
72,5,B1,parent,4,go,True,False,False
73,5,B1,parent,4,good,False,False,False
74,5,B1,parent,4,mhm,False,False,False
75,5,B1,parent,4,ok,False,False,False
76,5,B1,parent,4,person,True,True,True
77,5,B1,parent,4,pick,False,True,False
78,5,B1,parent,4,say,False,False,False
79,5,B1,parent,4,stay,False,False,False
80,5,B1,parent,4,think,False,False,False
81,5,B1,parent,4,to,False,False,False
82,5,B1,parent,4,triangle,False,False,False
83,5,B1,parent,4,uh,True,False,False
84,5,B1,parent,4,zzz,True,False,False
85,5,C1,child,4,blue,False,True,False
86,5,C1,child,4,box,True,True,False
87,5,C1,child,4,crawl,False,False,True
88,5,C1,child,4,diamond,False,False,False
89,5,C1,child,4,person,False,False,True
90,5,C1,child,4,run,False,False,False
91,5,C1,child,4,um,False,False,False
92,5,D1,parent,4,choice,False,False,False
93,5,D1,parent,4,good,False,False,False
94,5,D1,parent,4,huh,False,False,False
95,5,D1,parent,4,mhm,False,False,False
96,5,D1,parent,4,ok,False,False,False
97,5,D1,parent,4,rocket,False,False,False
98,5,D1,parent,4,thing,False,False,False
99,5,D1,parent,4,triangle,False,False,True
100,5,D1,parent,4,uh,False,False,False
101,5,D1,parent,4,zzz,True,True,False
102,5,E1,child,4,face,False,False,False
103,5,E1,child,4,jump,False,True,True
104,5,E1,child,4,person,False,False,True
105,5,E1,child,4,point,False,False,False
106,5,E1,child,4,triangle,False,False,False
107,5,E1,child,4,um,False,True,False
108,5,F1,parent,4,like,True,True,False
109,5,F1,parent,4,ready,False,False,False
110,5,G1,parent,4,applesauce,False,False,False
111,5,G1,parent,4,choice,False,False,False
112,5,G1,parent,4,criss,False,False,False
113,5,G1,parent,4,cross,False,False,False
114,5,G1,parent,4,fold,False,False,False
115,5,G1,parent,4,good,False,False,False
116,5,G1,parent,4,kneel,False,True,False
117,5,G1,parent,4,leg,False,False,True
118,5,G1,parent,4,like,True,False,False
119,5,G1,parent,4,look,True,False,False
120,5,G1,parent,4,mhm,False,False,False
121,5,G1,parent,4,ok,False,False,False
122,5,G1,parent,4,person,True,False,True
123,5,G1,parent,4,push,False,False,False
124,5,G1,parent,4,somebody,False,True,False
125,5,G1,parent,4,tell,False,False,False
126,5,G1,parent,4,think,False,False,False
127,5,G1,parent,4,yeah,True,False,True
128,5,G1,parent,4,zzz,False,True,False
129,5,H1,parent,4,choice,False,False,False
130,5,H1,parent,4,describe,False,True,False
131,5,H1,parent,4,good,False,False,False
132,5,H1,parent,4,hold,False,False,False
133,5,H1,parent,4,like,False,True,False
134,5,H1,parent,4,look,False,False,False
135,5,H1,parent,4,mhm,False,True,True
136,5,H1,parent,4,ok,False,True,False
137,5,H1,parent,4,person,False,True,True
138,5,H1,parent,4,say,False,False,False
139,5,H1,parent,4,tell,False,False,False
140,5,H1,parent,4,think,False,False,False
141,5,H1,parent,4,um,False,False,True
142,5,H1,parent,4,zzz,False,False,False
143,5,I1,child,4,doggy,True,False,False
144,5,I1,child,4,um,False,True,False
145,5,K1,child,4,blue,False,False,False
146,5,K1,child,4,box,False,False,False
147,5,K1,child,4,doggy,True,True,True
148,5,K1,child,4,leg,True,True,False
149,5,K1,child,4,person,False,True,False
150,5,K1,child,4,pick,True,False,False
151,5,K1,child,4,run,False,True,False
152,5,K1,child,4,stand,True,False,False
153,5,K1,child,4,standing,False,True,False
154,5,K1,child,4,think,True,False,True
155,5,K1,child,4,um,False,False,False
156,7,A1,parent,6,foot,False,True,False
157,7,A1,parent,6,get,False,False,False
158,7,A1,parent,6,ground,False,False,False
159,7,A1,parent,6,run,False,True,True
160,7,B1,parent,6,look,False,True,True
161,7,B1,parent,6,walk,True,True,True
162,7,C1,parent,6,elbow,False,True,False
163,7,C1,parent,6,knee,False,True,True
164,7,D1,child,6,book,False,True,True
165,7,D1,child,6,lay,True,True,True
166,7,D1,child,6,read,True,True,True
167,7,E1,parent,6,joy,False,True,False
168,7,E1,parent,6,jump,True,True,True
169,7,G1,child,6,chair,True,False,True
170,7,G1,child,6,sit,True,True,True
171,7,H1,child,6,bowl,False,False,True
172,7,H1,child,6,hold,True,True,True
173,7,H1,child,6,zzz,False,True,False
174,7,I1,child,6,zzz,False,False,False
175,7,K1,parent,6,bit,False,True,False
176,7,K1,parent,6,get,False,False,False
177,7,K1,parent,6,lean,True,False,True
178,7,K1,parent,6,triangle,False,False,False
179,7,K1,parent,6,tush,False,False,False
180,9,A1,parent,6,away,False,False,False
181,9,A1,parent,6,kind,False,False,False
182,9,A1,parent,6,like,True,True,True
183,9,A1,parent,6,look,True,True,True
184,9,A1,parent,6,oh,False,False,False
185,9,A1,parent,6,run,False,False,False
186,9,A1,parent,6,um,True,False,False
187,9,A1,parent,6,walk,False,False,False
188,9,B1,child,6,day,False,True,True
189,9,B1,child,6,like,True,True,False
190,9,B1,child,6,look,True,True,False
191,9,B1,child,6,sad,False,True,True
192,9,C1,child,6,like,True,True,True
193,9,C1,child,6,look,True,True,True
194,9,C1,child,6,pray,True,True,True
195,9,D1,child,6,fly,False,False,False
196,9,D1,child,6,jet,False,True,True
197,9,D1,child,6,like,True,True,False
198,9,D1,child,6,look,True,True,False
199,9,E1,child,6,cliff,False,False,True
200,9,E1,child,6,like,True,True,True
201,9,E1,child,6,look,True,True,True
202,9,E1,child,6,skydive,False,False,False
203,9,E1,child,6,um,True,False,True
204,9,F1,child,6,like,True,True,True
205,9,F1,child,6,look,True,True,True
206,9,F1,child,6,scary,False,False,False
207,9,F1,child,6,see,False,False,False
208,9,G1,parent,6,dress,True,True,True
209,9,G1,parent,6,like,True,True,True
210,9,G1,parent,6,look,True,True,True
211,9,G1,parent,6,quietly,False,True,False
212,9,G1,parent,6,sit,True,True,True
213,9,H1,parent,6,hat,False,False,False
214,9,H1,parent,6,like,True,True,True
215,9,H1,parent,6,look,True,True,True
216,9,H1,parent,6,offer,False,False,True
217,9,H1,parent,6,pointy,False,False,False
218,9,H1,parent,6,uh,False,False,False
219,9,I1,parent,6,like,True,False,True
220,9,I1,parent,6,look,True,False,True
221,9,I1,parent,6,offer,True,True,True
222,9,K1,parent,6,dog,True,False,True
223,9,K1,parent,6,like,True,True,True
224,9,K1,parent,6,look,True,True,True
225,9,K1,parent,6,offer,False,True,True
226,9,K1,parent,6,tray,False,False,False
227,10,A1,parent,8,away,False,True,False
228,10,A1,parent,8,run,True,True,False
229,10,C1,parent,8,lay,False,False,False
230,10,C1,parent,8,prayer,False,True,False
231,10,C1,parent,8,uh,True,False,True
232,10,D1,child,8,leg,True,False,True
233,10,E1,child,8,person,False,True,True
234,10,E1,child,8,wee,False,False,False
235,10,F1,parent,8,dab,False,False,False
236,10,G1,child,8,sit,True,True,True
237,10,H1,parent,8,bowl,False,True,True
238,10,H1,parent,8,hold,False,True,True
239,10,H1,parent,8,person,True,True,True
240,10,H1,parent,8,soup,False,False,True
241,10,I1,parent,8,bowl,True,True,False
242,10,I1,parent,8,hold,False,True,True
243,10,I1,parent,8,soup,False,False,False
244,10,K1,child,8,butt,False,True,True
245,10,K1,child,8,stick,True,True,True
246,11,A1,child,4,like,False,False,True
247,11,A1,child,4,triangle,True,True,False
248,11,A1,child,4,uh,False,False,True
249,11,B1,parent,4,get,False,True,True
250,11,B1,parent,4,like,False,True,False
251,11,B1,parent,4,look,False,True,False
252,11,B1,parent,4,man,False,True,True
253,11,B1,parent,4,sad,False,True,True
254,11,B1,parent,4,walk,True,True,True
255,11,C1,parent,4,crawl,True,True,True
256,11,C1,parent,4,get,False,True,False
257,11,C1,parent,4,like,False,True,False
258,11,C1,parent,4,look,False,True,False
259,11,D1,child,4,boat,False,False,True
260,11,D1,child,4,like,False,False,True
261,11,D1,child,4,look,False,True,True
262,11,E1,parent,4,get,False,True,False
263,11,E1,parent,4,jump,False,True,False
264,11,F1,child,4,get,True,True,True
265,11,F1,child,4,like,True,False,True
266,11,F1,child,4,look,True,False,True
267,11,F1,child,4,run,True,True,True
268,11,F1,child,4,wide,False,True,True
269,11,G1,child,4,diamond,False,True,False
270,11,G1,child,4,triangle,False,True,False
271,11,H1,parent,4,crawl,False,False,False
272,11,H1,parent,4,get,False,True,False
273,11,H1,parent,4,man,False,False,False
274,11,K1,child,4,dog,False,False,False
275,11,K1,child,4,stand,False,False,False
276,12,A1,child,6,big,False,False,False
277,12,A1,child,6,man,True,True,True
278,12,A1,child,6,um,False,True,False
279,12,A1,child,6,zzz,False,False,False
280,12,B1,parent,6,ground,False,False,False
281,12,B1,parent,6,look,False,False,False
282,12,B1,parent,6,man,True,True,True
283,12,B1,parent,6,ok,False,True,False
284,12,C1,child,6,dog,False,False,True
285,12,C1,child,6,man,True,True,False
286,12,D1,child,6,lay,True,True,True
287,12,D1,child,6,man,True,True,True
288,12,E1,parent,6,air,False,True,False
289,12,E1,parent,6,jump,False,True,True
290,12,E1,parent,6,man,True,True,True
291,12,F1,child,6,man,True,True,True
292,12,F1,child,6,mhm,False,False,False
293,12,F1,child,6,point,True,False,True
294,12,F1,child,6,um,False,False,False
295,12,G1,parent,6,get,False,True,False
296,12,G1,parent,6,man,False,True,True
297,12,G1,parent,6,sit,False,True,True
298,12,H1,child,6,man,True,True,True
299,12,H1,child,6,point,True,True,True
300,12,I1,parent,6,man,True,True,True
301,12,I1,parent,6,triangle,True,True,True
302,12,I1,parent,6,upside,False,False,False
303,12,K1,parent,6,get,False,False,False
304,12,K1,parent,6,jumping,False,False,False
305,12,K1,parent,6,man,True,True,True
306,12,K1,parent,6,ok,False,False,False
307,12,K1,parent,6,point,False,False,False
308,13,A1,parent,6,blue,True,True,True
309,13,A1,parent,6,box,True,True,True
310,13,A1,parent,6,run,True,True,True
311,13,B1,child,6,away,False,False,False
312,13,B1,child,6,head,True,True,True
313,13,B1,child,6,somebody,False,False,True
314,13,B1,child,6,walk,True,True,True
315,13,C1,parent,6,bent,False,False,False
316,13,C1,parent,6,blue,True,True,False
317,13,C1,parent,6,box,True,True,False
318,13,C1,parent,6,ground,False,True,False
319,13,D1,parent,6,blue,True,True,True
320,13,D1,parent,6,box,True,True,True
321,13,D1,parent,6,lay,False,True,True
322,13,D1,parent,6,like,True,True,False
323,13,D1,parent,6,look,False,True,False
324,13,D1,parent,6,read,False,False,False
325,13,E1,child,6,air,False,False,False
326,13,E1,child,6,blue,True,True,True
327,13,E1,child,6,box,True,True,True
328,13,E1,child,6,jump,True,True,True
329,13,E1,child,6,jumping,False,False,False
330,13,E1,child,6,like,True,False,False
331,13,E1,child,6,look,True,False,False
332,13,E1,child,6,point,False,False,False
333,13,F1,parent,6,blue,True,True,True
334,13,F1,parent,6,box,True,True,True
335,13,F1,parent,6,run,True,True,False
336,13,G1,child,6,sit,True,True,True
337,13,H1,child,6,blue,True,True,True
338,13,H1,child,6,box,True,True,True
339,13,H1,child,6,sit,False,False,True
340,13,H1,child,6,zzz,False,True,False
341,13,I1,parent,6,bend,True,True,True
342,13,I1,parent,6,blue,True,True,True
343,13,I1,parent,6,box,True,True,True
344,13,I1,parent,6,hand,False,False,False
345,13,I1,parent,6,somebody,False,False,False
346,13,I1,parent,6,stand,False,True,False
347,13,K1,child,6,bend,False,True,False
348,13,K1,child,6,blue,True,True,False
349,13,K1,child,6,book,False,False,False
350,13,K1,child,6,box,True,True,False
351,13,K1,child,6,read,False,False,False
352,14,A1,parent,8,like,True,True,False
353,14,A1,parent,8,look,True,True,False
354,14,A1,parent,8,pick,True,True,True
355,14,A1,parent,8,run,False,True,False
356,14,B1,parent,8,like,True,True,True
357,14,B1,parent,8,look,True,True,True
358,14,B1,parent,8,person,False,True,False
359,14,B1,parent,8,pick,True,True,False
360,14,B1,parent,8,walk,False,True,False
361,14,C1,child,8,dome,True,True,False
362,14,C1,child,8,like,True,True,True
363,14,C1,child,8,pick,True,True,True
364,14,D1,child,8,like,False,True,True
365,14,D1,child,8,look,False,True,True
366,14,D1,child,8,pick,True,True,True
367,14,D1,child,8,racecar,False,True,True
368,14,E1,parent,8,jump,False,False,False
369,14,E1,parent,8,like,True,True,True
370,14,E1,parent,8,look,True,True,True
371,14,E1,parent,8,pick,True,True,True
372,14,F1,parent,8,like,True,True,True
373,14,F1,parent,8,pick,True,True,True
374,14,F1,parent,8,run,True,True,False
375,14,G1,parent,8,kneel,False,True,False
376,14,G1,parent,8,like,True,True,True
377,14,G1,parent,8,pick,True,True,True
378,14,G1,parent,8,seat,False,True,False
379,14,G1,parent,8,sit,False,False,True
380,14,H1,child,8,like,True,False,True
381,14,H1,child,8,pastor,True,False,True
382,14,H1,child,8,pick,True,True,True
383,14,I1,child,8,like,True,False,True
384,14,I1,child,8,pick,True,True,True
385,14,I1,child,8,server,False,False,False
386,14,K1,child,8,like,True,True,True
387,14,K1,child,8,look,True,True,True
388,14,K1,child,8,pick,True,True,True
389,14,K1,child,8,serve,False,False,False
390,15,A1,parent,4,pick,False,True,False
391,15,A1,parent,4,walk,False,True,False
392,15,A1,parent,4,want,False,True,False
393,15,B1,child,4,hat,False,False,False
394,15,C1,child,4,floor,False,False,False
395,15,C1,child,4,lay,False,False,False
396,15,C1,child,4,square,False,False,False
397,15,C1,child,4,um,False,False,False
398,15,D1,parent,4,floor,False,False,False
399,15,D1,parent,4,lay,True,True,True
400,15,D1,parent,4,pick,True,True,False
401,15,D1,parent,4,want,False,True,False
402,15,E1,parent,4,jump,False,True,True
403,15,E1,parent,4,pick,False,True,False
404,15,E1,parent,4,want,False,False,False
405,15,F1,parent,4,air,False,False,False
406,15,F1,parent,4,excited,False,False,False
407,15,F1,parent,4,hand,False,False,False
408,15,F1,parent,4,know,False,False,False
409,15,F1,parent,4,not,False,False,False
410,15,F1,parent,4,pick,False,True,False
411,15,F1,parent,4,screen,False,False,False
412,15,F1,parent,4,stand,False,False,False
413,15,F1,parent,4,walk,False,False,False
414,15,F1,parent,4,want,False,True,False
415,15,G1,child,4,floor,False,False,False
416,15,G1,child,4,lay,True,False,False
417,15,G1,child,4,pick,True,True,True
418,15,G1,child,4,square,False,True,False
419,15,H1,child,4,pick,True,True,True
420,15,H1,child,4,stand,True,True,True
421,15,I1,child,4,hold,False,False,True
422,15,I1,child,4,triangle,False,False,True
423,15,K1,parent,4,guy,False,False,False
424,15,K1,parent,4,hat,False,False,True
425,15,K1,parent,4,pick,False,True,False
426,15,K1,parent,4,want,False,True,False
427,16,A1,parent,4,diamond,False,True,True
428,16,A1,parent,4,head,False,True,True
429,16,A1,parent,4,run,False,True,True
430,16,A1,parent,4,somebody,False,False,True
431,16,B1,child,4,ground,True,True,True
432,16,B1,child,4,guy,False,False,False
433,16,B1,child,4,look,True,True,True
434,16,B1,child,4,sadly,False,False,False
435,16,C1,parent,4,crawl,False,True,False
436,16,C1,parent,4,diamond,False,False,False
437,16,C1,parent,4,foot,True,False,True
438,16,C1,parent,4,ground,False,True,False
439,16,C1,parent,4,head,False,False,False
440,16,C1,parent,4,leg,True,False,True
441,16,C1,parent,4,like,True,True,True
442,16,C1,parent,4,look,False,True,True
443,16,C1,parent,4,mmm,False,False,False
444,16,C1,parent,4,ok,False,False,False
445,16,C1,parent,4,person,False,False,False
446,16,C1,parent,4,somebody,False,True,True
447,16,C1,parent,4,square,True,False,True
448,16,C1,parent,4,uh,False,False,False
449,16,C1,parent,4,um,True,False,False
450,16,D1,parent,4,airplane,False,True,False
451,16,D1,parent,4,like,True,True,True
452,16,D1,parent,4,look,True,True,True
453,16,D1,parent,4,square,True,True,False
454,16,D1,parent,4,uh,False,False,False
455,16,E1,child,4,air,False,False,True
456,16,E1,child,4,jump,True,False,True
457,16,E1,child,4,like,True,True,True
458,16,E1,child,4,look,True,True,True
459,16,E1,child,4,somebody,False,True,False
460,16,F1,child,4,air,False,True,True
461,16,F1,child,4,arm,False,True,True
462,16,F1,child,4,foot,False,False,True
463,16,F1,child,4,head,False,False,True
464,16,F1,child,4,like,False,True,True
465,16,F1,child,4,look,False,True,True
466,16,F1,child,4,square,False,False,True
467,16,F1,child,4,triangle,False,False,True
468,16,F1,child,4,want,False,False,False
469,16,G1,child,4,like,True,True,True
470,16,G1,child,4,look,True,True,False
471,16,G1,child,4,rocketship,True,False,True
472,16,G1,child,4,square,True,True,True
473,16,G1,child,4,touch,False,False,True
474,16,H1,parent,4,diamond,True,True,True
475,16,H1,parent,4,head,True,True,True
476,16,H1,parent,4,like,True,True,True
477,16,H1,parent,4,look,True,True,True
478,16,H1,parent,4,person,False,False,False
479,16,I1,child,4,hold,True,True,True
480,16,I1,child,4,like,True,False,False
481,16,I1,child,4,look,True,False,False
482,16,I1,child,4,somebody,True,True,True
483,16,I1,child,4,triangle,True,True,True
484,16,K1,parent,4,dog,False,True,True
485,16,K1,parent,4,jump,False,True,True
486,16,K1,parent,4,like,True,True,False
487,16,K1,parent,4,look,True,True,False
488,17,A1,child,8,lay,False,False,False
489,17,A1,child,8,person,True,True,True
490,17,B1,parent,8,dog,False,False,False
491,17,B1,parent,8,lose,False,False,False
492,17,B1,parent,8,person,True,True,True
493,17,C1,child,8,person,True,True,True
494,17,C1,child,8,say,False,False,False
495,17,C1,child,8,sir,False,False,False
496,17,C1,child,8,tea,False,False,False
497,17,D1,parent,8,person,True,True,True
498,17,D1,parent,8,scroll,False,False,False
499,17,E1,child,8,person,True,True,True
500,17,E1,child,8,sadly,False,False,False
501,17,E1,child,8,walk,False,False,False
502,17,F1,child,8,person,False,True,True
503,17,G1,parent,8,bathroom,False,False,False
504,17,G1,parent,8,person,True,True,True
505,17,H1,parent,8,people,False,False,False
506,17,H1,parent,8,person,True,True,True
507,17,H1,parent,8,stand,False,True,False
508,17,I1,parent,8,person,True,False,True
509,17,K1,child,8,person,True,True,True
510,17,K1,child,8,skip,False,False,False
511,18,A1,child,4,run,True,True,False
512,18,A1,child,4,think,False,True,False
513,18,A1,child,4,yeah,False,False,False
514,18,B1,parent,4,like,False,True,False
515,18,B1,parent,4,look,False,True,False
516,18,B1,parent,4,sad,False,True,True
517,18,B1,parent,4,slowly,False,False,False
518,18,B1,parent,4,walk,True,True,True
519,18,C1,parent,4,floor,False,False,False
520,18,C1,parent,4,kneel,False,False,False
521,18,C1,parent,4,like,False,True,False
522,18,C1,parent,4,look,False,True,False
523,18,D1,parent,4,book,False,False,False
524,18,D1,parent,4,floor,False,False,False
525,18,D1,parent,4,lay,False,True,True
526,18,D1,parent,4,like,False,True,False
527,18,D1,parent,4,look,False,True,False
528,18,D1,parent,4,read,False,False,False
529,18,E1,child,4,jump,True,True,True
530,18,E1,child,4,uh,False,False,False
531,18,E1,child,4,yeah,False,False,False
532,18,F1,child,4,air,True,False,True
533,18,F1,child,4,hold,False,False,True
534,18,F1,child,4,run,False,True,False
535,18,F1,child,4,stuff,False,False,False
536,18,F1,child,4,think,False,True,True
537,18,G1,child,4,sit,True,False,True
538,18,G1,child,4,stand,False,True,False
539,18,G1,child,4,think,False,True,False
540,18,G1,child,4,yeah,False,False,False
541,18,H1,child,4,like,True,True,True
542,18,H1,child,4,look,True,True,True
543,18,H1,child,4,stand,False,True,True
544,18,I1,parent,4,bowl,False,True,False
545,18,I1,parent,4,hold,False,True,False
546,18,I1,parent,4,like,False,True,True
547,18,I1,parent,4,look,False,True,True
548,18,K1,parent,4,counter,False,False,False
549,18,K1,parent,4,lean,False,True,False
550,18,K1,parent,4,like,True,True,True
551,18,K1,parent,4,look,False,True,True
552,20,A1,child,8,run,True,False,True
553,20,B1,child,8,sorrow,False,False,False
554,20,C1,parent,8,pose,True,True,False
555,20,C1,parent,8,umm,False,False,False
556,20,C1,parent,8,yoga,False,False,False
557,20,D1,child,8,book,True,False,False
558,20,D1,child,8,find,False,False,False
559,20,D1,child,8,look,True,True,True
560,20,D1,child,8,melt,False,True,False
561,20,D1,child,8,momma,False,False,False
562,20,D1,child,8,try,False,False,False
563,20,D1,child,8,xxx,False,False,False
564,20,E1,parent,8,gleeful,False,False,False
565,20,F1,parent,8,dance,False,True,False
566,20,G1,parent,8,pray,False,True,False
567,20,H1,child,8,preach,False,True,True
568,20,I1,parent,8,serve,False,False,False
569,20,K1,child,8,butt,False,True,False
570,21,A1,parent,8,run,True,True,False
571,21,B1,parent,8,sadly,False,False,True
572,21,B1,parent,8,slowly,False,False,False
573,21,B1,parent,8,walk,False,True,True
574,21,C1,parent,8,bent,False,False,False
575,21,C1,parent,8,ground,False,True,False
576,21,D1,child,8,run,False,False,False
577,21,E1,child,8,run,False,False,False
578,21,F1,child,8,leap,False,False,False
579,21,F1,child,8,sky,True,False,True
580,21,G1,parent,8,like,False,False,False
581,21,G1,parent,8,look,False,False,False
582,21,G1,parent,8,sit,True,True,True
583,21,H1,child,8,bend,False,False,False
584,21,H1,child,8,um,True,False,False
585,21,I1,child,8,tray,True,False,True
586,21,K1,parent,8,ahead,False,False,False
