,subid,target,final_round_person,age,word,1_match,2_match,3_match
1726,60,D1,child,4,belly,True,False,True
1727,60,D1,child,4,blue,False,False,False
1728,60,D1,child,4,lay,False,True,True
1729,60,D1,child,4,mean,False,False,False
1730,60,D1,child,4,person,False,True,False
1731,60,D1,child,4,square,False,False,False
1732,60,D1,child,4,tap,False,False,True
1733,60,E1,child,4,backwards,False,False,False
1734,60,E1,child,4,blue,False,False,False
1735,60,E1,child,4,foot,False,False,False
1736,60,E1,child,4,hand,False,False,False
1737,60,E1,child,4,jump,True,False,True
1738,60,E1,child,4,put,False,False,False
1739,60,E1,child,4,square,False,False,False
1740,60,E1,child,4,straight,False,False,False
1741,60,E1,child,4,tap,False,True,True
1742,60,F1,parent,4,foot,False,False,False
1743,60,F1,parent,4,like,False,True,False
1744,60,F1,parent,4,look,False,True,False
1745,60,F1,parent,4,run,False,True,False
1746,60,F1,parent,4,tap,False,True,True
1747,60,F1,parent,4,triangle,False,False,False
1748,60,G1,parent,4,like,True,True,False
1749,60,G1,parent,4,look,True,True,True
1750,60,G1,parent,4,sit,False,False,True
1751,60,G1,parent,4,square,False,False,True
1752,60,G1,parent,4,tap,True,True,True
1753,60,G1,parent,4,uhmm,False,False,False
1754,60,H1,parent,4,blue,False,False,True
1755,60,H1,parent,4,hand,False,False,True
1756,60,H1,parent,4,hat,False,True,False
1757,60,H1,parent,4,hold,False,True,True
1758,60,H1,parent,4,like,True,True,True
1759,60,H1,parent,4,look,True,True,True
1760,60,H1,parent,4,person,False,False,False
1761,60,H1,parent,4,square,False,False,True
1762,60,H1,parent,4,stand,False,True,False
1763,60,I1,child,4,doggy,True,True,True
1764,60,I1,child,4,hmm,False,False,False
1765,60,I1,child,4,like,True,True,True
1766,60,I1,child,4,look,True,True,True
1767,60,K1,parent,4,head,False,False,False
1768,60,K1,parent,4,house,False,False,False
1769,60,K1,parent,4,shape,False,False,False
1770,60,K1,parent,4,tap,False,True,False
1771,61,A1,parent,4,leg,False,True,False
1772,61,A1,parent,4,like,True,True,True
1773,61,A1,parent,4,run,False,True,True
1774,61,A1,parent,4,separate,False,False,False
1775,61,A1,parent,4,uh,False,True,False
1776,61,B1,child,4,like,True,True,True
1777,61,B1,child,4,look,True,True,True
1778,61,B1,child,4,sad,False,True,True
1779,61,B1,child,4,slowly,False,False,False
1780,61,B1,child,4,walk,True,False,False
1781,61,C1,child,4,crazy,False,False,False
1782,61,C1,child,4,diving,False,True,True
1783,61,C1,child,4,like,True,True,True
1784,61,C1,child,4,look,True,True,True
1785,61,D1,child,4,lay,True,True,True
1786,61,D1,child,4,like,True,True,True
1787,61,D1,child,4,look,True,True,True
1788,61,E1,child,4,jumping,False,False,False
1789,61,E1,child,4,like,False,True,True
1790,61,E1,child,4,look,False,True,True
1791,61,F1,parent,4,arm,False,False,False
1792,61,F1,parent,4,crazy,False,True,False
1793,61,F1,parent,4,like,True,True,True
1794,61,F1,parent,4,look,True,True,True
1795,61,F1,parent,4,open,False,False,False
1796,61,F1,parent,4,sad,False,False,False
1797,61,F1,parent,4,spread,False,False,False
1798,61,F1,parent,4,uh,False,True,False
1799,61,G1,parent,4,diving,False,False,False
1800,61,G1,parent,4,kneel,False,True,False
1801,61,G1,parent,4,like,True,True,True
1802,61,G1,parent,4,look,True,True,True
1803,61,G1,parent,4,uh,False,True,False
1804,61,H1,parent,4,cream,False,False,False
1805,61,H1,parent,4,eat,False,False,False
1806,61,H1,parent,4,ice,False,False,False
1807,61,H1,parent,4,leg,False,False,False
1808,61,H1,parent,4,like,True,True,True
1809,61,H1,parent,4,look,True,True,True
1810,61,H1,parent,4,oh,False,False,False
1811,61,H1,parent,4,okay,False,False,False
1812,61,H1,parent,4,say,False,True,False
1813,61,H1,parent,4,school,True,True,True
1814,61,H1,parent,4,separate,False,False,False
1815,61,H1,parent,4,think,False,False,False
1816,61,H1,parent,4,uh,False,True,False
1817,61,I1,parent,4,cream,False,False,True
1818,61,I1,parent,4,eat,False,False,True
1819,61,I1,parent,4,ice,False,False,True
1820,61,I1,parent,4,like,True,True,True
1821,61,I1,parent,4,look,True,True,True
1822,61,I1,parent,4,ok,False,True,False
1823,61,I1,parent,4,think,False,False,False
1824,61,I1,parent,4,uh,False,False,False
1825,61,K1,child,4,house,True,True,True
1826,61,K1,child,4,like,True,True,True
1827,61,K1,child,4,look,True,True,True
1828,61,K1,child,4,tail,False,False,True
1829,62,A1,child,8,run,False,True,True
1830,62,B1,child,8,guy,False,True,False
1831,62,B1,child,8,head,False,True,True
1832,62,B1,child,8,walk,True,True,True
1833,62,C1,parent,8,floor,False,False,False
1834,62,C1,parent,8,head,False,False,False
1835,62,C1,parent,8,kneel,False,True,True
1836,62,C1,parent,8,like,True,True,False
1837,62,C1,parent,8,look,False,True,False
1838,62,C1,parent,8,pray,False,True,False
1839,62,C1,parent,8,uh,False,False,False
1840,62,D1,child,8,guy,False,True,False
1841,62,D1,child,8,hovercraft,False,False,False
1842,62,E1,parent,8,bat,True,True,True
1843,62,E1,parent,8,uh,False,False,False
1844,62,F1,parent,8,arm,False,True,False
1845,62,F1,parent,8,person,False,False,False
1846,62,F1,parent,8,run,True,True,True
1847,62,F1,parent,8,stretch,False,False,False
1848,62,F1,parent,8,uh,False,False,False
1849,62,G1,parent,8,dress,True,True,True
1850,62,G1,parent,8,floor,False,False,False
1851,62,G1,parent,8,like,True,True,True
1852,62,G1,parent,8,look,True,False,False
1853,62,G1,parent,8,sit,True,True,True
1854,62,G1,parent,8,um,False,False,False
1855,62,H1,child,8,cloak,False,True,True
1856,62,H1,child,8,guy,False,False,False
1857,62,H1,child,8,hand,False,False,False
1858,62,I1,child,8,bowl,True,True,True
1859,62,I1,child,8,hold,True,True,True
1860,62,I1,child,8,triangular,False,False,False
1861,62,K1,parent,8,dog,False,True,False
1862,62,K1,parent,8,head,False,False,False
1863,62,K1,parent,8,house,False,False,True
1864,62,K1,parent,8,person,False,True,False
1865,62,K1,parent,8,uh,False,True,False
1866,64,A1,parent,4,person,False,False,False
1867,64,A1,parent,4,run,True,False,False
1868,64,B1,parent,4,away,False,False,False
1869,64,B1,parent,4,person,True,False,False
1870,64,B1,parent,4,sad,False,False,False
1871,64,B1,parent,4,walk,True,True,True
1872,64,C1,child,4,yeah,False,False,False
1873,64,D1,child,4,lay,False,False,False
1874,64,D1,child,4,um,True,False,False
1875,64,D1,child,4,yeah,False,False,False
1876,64,E1,parent,4,jumping,False,False,False
1877,64,F1,child,4,dance,False,False,True
1878,64,F1,child,4,happy,False,False,True
1879,64,F1,child,4,hm,False,False,False
1880,64,F1,child,4,mm,False,False,False
1881,64,G1,parent,4,knee,False,True,False
1882,64,H1,child,4,bowl,False,False,True
1883,64,H1,child,4,butt,False,False,False
1884,64,H1,child,4,hold,True,False,True
1885,64,H1,child,4,stick,False,False,False
1886,64,H1,child,4,um,False,True,True
1887,64,I1,parent,4,butt,True,True,True
1888,64,I1,parent,4,stick,True,True,True
1889,64,I1,parent,4,touch,False,True,True
1890,64,I1,parent,4,yeah,True,False,True
1891,64,K1,child,4,butt,False,True,True
1892,64,K1,child,4,stick,False,True,False
1893,64,K1,child,4,um,False,False,True
1894,64,K1,child,4,yeah,False,True,False
1895,65,A1,parent,4,backwards,False,False,False
1896,65,A1,parent,4,okay,False,True,False
1897,65,A1,parent,4,walk,False,False,False
1898,65,A1,parent,4,woman,False,False,False
1899,65,B1,child,4,away,True,False,False
1900,65,B1,child,4,walk,True,False,True
1901,65,C1,child,4,lay,False,True,False
1902,65,D1,parent,4,lie,True,True,False
1903,65,E1,parent,4,jump,True,True,True
1904,65,E1,parent,4,okay,False,True,False
1905,65,F1,child,4,skip,False,False,False
1906,65,F1,child,4,um,False,False,False
1907,65,F1,child,4,yeah,False,False,False
1908,65,G1,parent,4,knee,False,True,False
1909,65,G1,parent,4,uh,False,False,False
1910,65,H1,child,4,ghost,False,False,False
1911,65,H1,child,4,guy,False,False,False
1912,65,H1,child,4,knee,True,False,True
1913,65,I1,child,4,ball,False,False,False
1914,65,I1,child,4,hold,True,True,True
1915,65,I1,child,4,um,False,False,False
1916,65,K1,parent,4,okay,False,True,False
1917,65,K1,parent,4,stand,False,False,False
1918,66,A1,parent,6,ballerina,False,False,True
1919,66,A1,parent,6,dancing,False,False,False
1920,66,A1,parent,6,description,False,False,False
1921,66,A1,parent,6,like,True,True,True
1922,66,A1,parent,6,time,False,False,False
1923,66,A1,parent,6,twirl,False,False,True
1924,66,A1,parent,6,um,False,False,False
1925,66,B1,child,6,ground,True,True,True
1926,66,B1,child,6,look,True,True,True
1927,66,C1,parent,6,baby,True,True,True
1928,66,C1,parent,6,crawl,True,True,False
1929,66,C1,parent,6,uh,False,False,False
1930,66,D1,child,6,guy,False,True,False
1931,66,D1,child,6,read,True,False,False
1932,66,D1,child,6,tummy,True,False,True
1933,66,E1,child,6,air,True,True,True
1934,66,E1,child,6,hand,True,True,True
1935,66,E1,child,6,jump,True,False,True
1936,66,E1,child,6,sky,False,False,True
1937,66,F1,child,6,bird,False,True,True
1938,66,F1,child,6,flap,False,False,False
1939,66,F1,child,6,foot,False,True,True
1940,66,F1,child,6,guy,False,True,False
1941,66,F1,child,6,wing,False,False,False
1942,66,G1,parent,6,box,False,True,False
1943,66,G1,parent,6,sad,False,False,False
1944,66,G1,parent,6,sit,True,True,False
1945,66,G1,parent,6,square,False,False,False
1946,66,G1,parent,6,umm,False,False,False
1947,66,G1,parent,6,woman,False,False,True
1948,66,H1,child,6,emperor,False,True,True
1949,66,H1,child,6,hold,True,True,True
1950,66,I1,parent,6,bowl,False,True,True
1951,66,I1,parent,6,hold,False,True,True
1952,66,I1,parent,6,like,True,True,True
1953,66,I1,parent,6,look,True,True,False
1954,66,I1,parent,6,waiter,False,True,False
1955,66,K1,parent,6,doggy,False,False,False
1956,66,K1,parent,6,uh,False,False,False
1957,67,A1,child,8,away,True,True,False
1958,67,A1,child,8,like,True,True,True
1959,67,A1,child,8,look,True,True,True
1960,67,A1,child,8,tap,True,False,True
1961,67,A1,child,8,walk,True,True,False
1962,67,A1,child,8,woman,True,False,True
1963,67,B1,parent,8,alright,False,True,False
1964,67,B1,parent,8,away,False,True,True
1965,67,B1,parent,8,box,False,False,False
1966,67,B1,parent,8,get,False,True,False
1967,67,B1,parent,8,hand,False,False,False
1968,67,B1,parent,8,like,False,False,False
1969,67,B1,parent,8,look,True,False,False
1970,67,B1,parent,8,tap,True,False,True
1971,67,B1,parent,8,walk,False,True,True
1972,67,C1,child,8,crouch,True,False,True
1973,67,C1,child,8,like,True,True,False
1974,67,C1,child,8,look,True,True,False
1975,67,C1,child,8,tap,True,True,True
1976,67,D1,parent,8,fly,False,False,True
1977,67,D1,parent,8,like,True,True,True
1978,67,D1,parent,8,look,True,True,True
1979,67,D1,parent,8,tap,False,True,True
1980,67,E1,parent,8,jump,True,True,True
1981,67,E1,parent,8,like,True,True,False
1982,67,E1,parent,8,look,True,True,False
1983,67,E1,parent,8,tap,False,True,True
1984,67,F1,parent,8,alright,False,False,False
1985,67,F1,parent,8,fly,False,False,False
1986,67,F1,parent,8,foot,True,True,False
1987,67,F1,parent,8,like,True,True,False
1988,67,F1,parent,8,look,True,True,False
1989,67,F1,parent,8,tap,True,True,True
1990,67,F1,parent,8,triangle,True,True,False
1991,67,G1,child,8,kneel,True,False,True
1992,67,G1,child,8,like,True,True,True
1993,67,G1,child,8,look,True,True,True
1994,67,G1,child,8,tap,True,True,True
1995,67,H1,parent,8,box,False,True,True
1996,67,H1,parent,8,carry,True,True,True
1997,67,H1,parent,8,like,True,True,True
1998,67,H1,parent,8,look,True,True,True
1999,67,H1,parent,8,tap,False,False,True
2000,67,I1,child,8,butler,False,False,False
2001,67,I1,child,8,like,True,False,False
2002,67,I1,child,8,look,True,True,False
2003,67,I1,child,8,save,False,False,False
2004,67,I1,child,8,soup,False,False,False
2005,67,I1,child,8,tap,True,False,True
2006,67,K1,child,8,arrow,False,False,False
2007,67,K1,child,8,head,False,False,False
2008,67,K1,child,8,tap,True,True,True
2009,68,A1,parent,6,away,False,False,False
2010,68,A1,parent,6,kay,False,False,False
2011,68,A1,parent,6,rainstorm,False,False,False
2012,68,A1,parent,6,run,False,True,False
2013,68,B1,parent,6,cause,False,False,False
2014,68,B1,parent,6,lose,False,False,False
2015,68,B1,parent,6,money,False,False,False
2016,68,B1,parent,6,sad,True,False,False
2017,68,C1,child,6,hurt,False,False,False
2018,68,C1,child,6,majesty,False,False,False
2019,68,C1,child,6,say,False,False,False
2020,68,D1,parent,6,bed,False,True,False
2021,68,D1,parent,6,book,False,False,False
2022,68,D1,parent,6,mmm,False,False,False
2023,68,D1,parent,6,read,False,True,False
2024,68,E1,child,6,away,False,False,False
2025,68,E1,child,6,walk,False,False,False
2026,68,F1,child,6,foot,False,False,False
2027,68,F1,child,6,triangle,False,False,False
2028,68,F1,child,6,um,False,False,False
2029,68,G1,child,6,like,False,True,False
2030,68,G1,child,6,woohoo,False,False,False
2031,68,H1,child,6,box,False,False,False
2032,68,H1,child,6,inside,False,False,False
2033,68,H1,child,6,look,False,False,False
2034,68,I1,parent,6,drink,False,False,False
2035,68,I1,parent,6,present,False,False,False
2036,68,K1,parent,6,butt,False,False,False
2037,68,K1,parent,6,triangle,False,False,False
2038,69,A1,child,6,run,True,True,True
2039,69,B1,parent,6,sad,False,True,False
2040,69,C1,child,6,beg,False,False,True
2041,69,C1,child,6,plane,False,False,False
2042,69,D1,parent,6,fall,True,False,False
2043,69,D1,parent,6,head,False,False,False
2044,69,D1,parent,6,hit,False,False,False
2045,69,D1,parent,6,oh,False,False,False
2046,69,E1,child,6,like,False,True,False
2047,69,F1,parent,6,away,False,False,False
2048,69,F1,parent,6,crazy,False,False,False
2049,69,F1,parent,6,guy,False,True,False
2050,69,F1,parent,6,run,False,True,True
2051,69,G1,parent,6,bench,False,False,True
2052,69,G1,parent,6,sit,True,True,True
2053,69,G1,parent,6,think,True,True,True
2054,69,G1,parent,6,uh,False,False,False
2055,69,H1,child,6,cookie,False,False,True
2056,69,H1,child,6,give,False,True,False
2057,69,I1,parent,6,oh,False,False,False
2058,69,K1,child,6,drink,False,False,False
2059,69,K1,child,6,give,False,False,False
2060,69,K1,child,6,like,True,True,False
2061,69,K1,child,6,xxx,False,False,False
2062,70,A1,child,6,happy,False,False,False
2063,70,A1,child,6,run,False,False,False
2064,70,A1,child,6,think,False,False,False
2065,70,B1,child,6,sad,False,False,True
2066,70,C1,parent,6,bend,False,False,False
2067,70,C1,parent,6,knee,False,False,False
2068,70,D1,parent,6,car,False,True,False
2069,70,D1,parent,6,drive,False,False,False
2070,70,D1,parent,6,let,False,False,False
2071,70,E1,parent,6,air,False,False,False
2072,70,E1,parent,6,leap,False,False,False
2073,70,F1,child,6,like,True,True,True
2074,70,F1,child,6,look,True,True,True
2075,70,F1,child,6,split,False,True,False
2076,70,F1,child,6,xxx,False,True,False
2077,70,G1,parent,6,lady,False,False,False
2078,70,G1,parent,6,sit,True,True,True
2079,70,H1,parent,6,bucket,False,True,False
2080,70,H1,parent,6,carry,False,False,False
2081,70,H1,parent,6,hmm,False,False,False
2082,70,H1,parent,6,let,False,False,False
2083,70,I1,child,6,hold,True,True,False
2084,70,I1,child,6,triangle,False,True,False
2085,70,K1,child,6,head,False,False,False
2086,70,K1,child,6,tail,False,False,False
2087,71,A1,child,8,hand,False,False,False
2088,71,A1,child,8,run,False,True,True
2089,71,B1,parent,8,cause,False,False,False
2090,71,B1,parent,8,command,False,False,False
2091,71,B1,parent,8,lean,False,True,False
2092,71,B1,parent,8,let,False,False,False
2093,71,B1,parent,8,like,True,True,True
2094,71,B1,parent,8,look,True,True,True
2095,71,B1,parent,8,lose,False,False,False
2096,71,B1,parent,8,module,False,False,False
2097,71,B1,parent,8,nose,False,False,False
2098,71,B1,parent,8,rocket,False,False,False
2099,71,B1,parent,8,ship,False,False,False
2100,71,B1,parent,8,square,False,False,False
2101,71,B1,parent,8,think,False,False,False
2102,71,B1,parent,8,uh,False,False,False
2103,71,B1,parent,8,uhh,False,False,False
2104,71,B1,parent,8,um,False,False,False
2105,71,C1,parent,8,um,False,False,False
2106,71,D1,child,8,air,False,False,True
2107,71,D1,child,8,foot,False,False,True
2108,71,D1,child,8,lay,False,True,False
2109,71,D1,child,8,somebody,False,True,False
2110,71,D1,child,8,tail,False,False,False
2111,71,D1,child,8,uh,False,False,False
2112,71,E1,child,8,body,False,False,False
2113,71,E1,child,8,diamond,False,False,False
2114,71,E1,child,8,dip,False,False,False
2115,71,E1,child,8,head,False,True,False
2116,71,E1,child,8,shaped,True,False,False
2117,71,F1,child,8,air,False,False,False
2118,71,F1,child,8,foot,True,False,False
2119,71,F1,child,8,point,False,False,False
2120,71,F1,child,8,triangle,False,True,False
2121,71,G1,parent,8,jet,False,False,False
2122,71,G1,parent,8,let,False,False,False
2123,71,G1,parent,8,like,True,True,True
2124,71,G1,parent,8,look,True,True,True
2125,71,G1,parent,8,uhh,False,False,False
2126,71,G1,parent,8,um,False,True,False
2127,71,G1,parent,8,umm,True,False,False
2128,71,H1,parent,8,graduate,False,False,False
2129,71,H1,parent,8,uh,False,False,True
2130,71,H1,parent,8,um,False,True,False
2131,71,H1,parent,8,umm,True,False,False
2132,71,I1,child,8,foot,False,False,False
2133,71,I1,child,8,forward,False,False,False
2134,71,I1,child,8,give,False,False,False
2135,71,I1,child,8,head,False,False,False
2136,71,I1,child,8,learn,False,False,False
2137,71,I1,child,8,like,True,True,True
2138,71,I1,child,8,look,True,True,True
2139,71,I1,child,8,point,False,False,False
2140,71,I1,child,8,somebody,False,False,False
2141,71,I1,child,8,triangle,False,False,False
2142,71,K1,parent,8,dog,False,False,False
2143,71,K1,parent,8,hind,False,False,False
2144,71,K1,parent,8,learn,False,False,False
2145,71,K1,parent,8,leg,False,False,False
2146,71,K1,parent,8,stand,False,False,False
2147,71,K1,parent,8,trick,False,False,False
2148,71,K1,parent,8,um,True,False,False
2149,72,A1,child,8,run,True,True,True
2150,72,A1,child,8,somebody,False,True,True
2151,72,B1,child,8,look,True,True,True
2152,72,B1,child,8,somebody,False,True,True
2153,72,C1,parent,8,go,False,True,False
2154,72,C1,parent,8,handstand,False,False,False
2155,72,C1,parent,8,somebody,False,True,True
2156,72,D1,parent,8,leg,False,False,False
2157,72,D1,parent,8,lie,True,True,True
2158,72,D1,parent,8,somebody,False,True,True
2159,72,E1,child,8,jump,True,True,True
2160,72,E1,child,8,somebody,True,False,True
2161,72,F1,child,8,mouth,False,True,True
2162,72,F1,child,8,point,True,False,False
2163,72,F1,child,8,shark,False,False,True
2164,72,F1,child,8,somebody,False,False,False
2165,72,G1,child,8,sit,True,True,True
2166,72,G1,child,8,somebody,False,True,True
2167,72,H1,parent,8,hold,False,True,False
2168,72,H1,parent,8,tray,False,False,False
2169,72,I1,parent,8,diamond,False,False,False
2170,72,I1,parent,8,hold,False,True,True
2171,72,I1,parent,8,somebody,False,True,True
2172,72,I1,parent,8,tray,False,True,False
2173,72,K1,parent,8,hold,False,False,False
2174,72,K1,parent,8,okay,False,False,False
2175,72,K1,parent,8,somebody,False,True,True
2176,72,K1,parent,8,tray,False,False,False
2177,73,A1,child,6,away,False,False,True
2178,73,A1,child,6,run,True,True,True
2179,73,B1,child,6,fast,False,False,False
2180,73,B1,child,6,run,False,False,False
2181,73,B1,child,6,somebody,False,True,True
2182,73,D1,parent,6,airplane,False,False,True
2183,73,D1,parent,6,book,False,True,False
2184,73,D1,parent,6,like,False,True,False
2185,73,D1,parent,6,look,False,True,False
2186,73,D1,parent,6,oh,False,False,False
2187,73,D1,parent,6,okay,True,True,False
2188,73,D1,parent,6,read,False,True,False
2189,73,D1,parent,6,somebody,False,True,True
2190,73,D1,parent,6,uh,True,True,False
2191,73,E1,parent,6,joy,False,False,True
2192,73,E1,parent,6,jump,False,False,True
2193,73,E1,parent,6,like,True,True,False
2194,73,E1,parent,6,look,False,True,False
2195,73,E1,parent,6,mhm,False,False,False
2196,73,E1,parent,6,mm,False,False,False
2197,73,E1,parent,6,shape,False,False,False
2198,73,E1,parent,6,sit,False,True,False
2199,73,E1,parent,6,somebody,False,True,True
2200,73,E1,parent,6,uh,False,False,False
2201,73,F1,child,6,catch,False,True,False
2202,73,F1,child,6,maybe,True,False,False
2203,73,F1,child,6,somebody,False,True,True
2204,73,F1,child,6,try,False,False,False
2205,73,G1,child,6,help,False,False,False
2206,73,G1,child,6,order,False,False,False
2207,73,G1,child,6,president,False,False,False
2208,73,G1,child,6,somebody,True,True,True
2209,73,G1,child,6,tell,False,False,False
2210,73,G1,child,6,uh,True,False,True
2211,73,G1,child,6,xxx,False,False,False
2212,73,G1,child,6,yeah,True,False,False
2213,73,H1,parent,6,like,False,True,False
2214,73,H1,parent,6,okay,True,True,True
2215,73,H1,parent,6,serve,False,False,False
2216,73,H1,parent,6,square,False,True,False
2217,73,H1,parent,6,um,False,True,False
2218,73,I1,parent,6,serve,False,True,False
2219,73,I1,parent,6,shape,False,False,False
2220,73,I1,parent,6,somebody,True,True,True
2221,73,I1,parent,6,um,False,False,True
2222,73,K1,child,6,bark,False,False,False
2223,73,K1,child,6,dog,False,False,False
2224,73,K1,child,6,somebody,False,True,False
2225,74,A1,child,6,like,True,False,True
2226,74,A1,child,6,look,True,False,True
2227,74,A1,child,6,oh,False,False,False
2228,74,A1,child,6,run,False,True,True
2229,74,A1,child,6,yes,False,False,False
2230,74,B1,parent,6,away,False,False,False
2231,74,B1,parent,6,like,False,True,False
2232,74,B1,parent,6,look,False,True,False
2233,74,B1,parent,6,um,False,False,False
2234,74,B1,parent,6,walk,True,True,True
2235,74,C1,parent,6,fall,False,False,False
2236,74,C1,parent,6,like,False,True,True
2237,74,C1,parent,6,look,False,False,True
2238,74,D1,parent,6,lay,False,True,False
2239,74,D1,parent,6,leg,False,False,False
2240,74,D1,parent,6,like,False,True,True
2241,74,D1,parent,6,look,False,True,True
2242,74,D1,parent,6,stomach,False,True,False
2243,74,E1,child,6,fly,False,True,False
2244,74,F1,child,6,like,True,True,True
2245,74,F1,child,6,look,True,True,True
2246,74,F1,child,6,sky,False,False,False
2247,74,G1,parent,6,like,True,True,False
2248,74,G1,parent,6,look,False,True,False
2249,74,G1,parent,6,sit,False,False,False
2250,74,H1,child,6,coin,False,False,False
2251,74,H1,child,6,give,False,False,False
2252,74,H1,child,6,like,True,False,True
2253,74,H1,child,6,look,True,False,True
2254,74,I1,parent,6,hand,True,True,True
2255,74,I1,parent,6,like,False,True,False
2256,74,I1,parent,6,look,False,True,False
2257,74,I1,parent,6,um,True,True,False
2258,74,K1,child,6,give,False,False,False
2259,74,K1,child,6,like,True,False,True
2260,74,K1,child,6,look,True,False,True
2261,75,A1,child,8,arm,False,True,False
2262,75,A1,child,8,fin,False,True,False
2263,75,A1,child,8,guy,False,False,False
2264,75,B1,parent,8,guy,False,False,False
2265,75,B1,parent,8,lonely,True,False,True
2266,75,B1,parent,8,sad,True,False,True
2267,75,C1,parent,8,drink,False,True,False
2268,75,C1,parent,8,get,False,False,False
2269,75,C1,parent,8,lay,True,False,False
2270,75,C1,parent,8,river,False,True,False
2271,75,C1,parent,8,umm,False,False,False
2272,75,D1,child,8,float,False,False,False
2273,75,D1,child,8,racecar,False,True,False
2274,75,E1,parent,8,joy,False,False,False
2275,75,E1,parent,8,jump,True,True,False
2276,75,F1,child,8,dab,True,False,False
2277,75,G1,child,8,chair,False,False,False
2278,75,G1,child,8,sit,False,False,False
2279,75,H1,child,8,arm,False,False,False
2280,75,H1,child,8,flag,False,False,False
2281,75,H1,child,8,guy,False,False,False
2282,75,I1,parent,8,serve,False,False,False
2283,75,I1,parent,8,table,False,False,False
2284,75,I1,parent,8,triangle,False,True,False
2285,75,I1,parent,8,um,False,False,False
2286,75,I1,parent,8,upside,False,False,False
2287,75,K1,parent,8,aw,False,False,False
2288,75,K1,parent,8,dog,False,True,True
2289,75,K1,parent,8,think,False,False,False
